Series_reference,Period,Data_value,STATUS,UNITS,Subject,Group,Series_title_1
CPIM.SAP0146,2011.06,3.03,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2011.07,3.02,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2011.08,3.18,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2011.09,3.17,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2011.10,3.04,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2011.11,3.22,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2011.12,3.09,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2012.01,3.23,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2012.02,3.33,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2012.03,3.21,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2012.04,3.07,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2012.05,3.27,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2012.06,3.2,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2012.07,3.2,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2012.08,3.2,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2012.09,3.05,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2012.10,3.2,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2012.11,3.1,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2012.12,3.13,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2013.01,3.25,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2013.02,3.12,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2013.03,3.03,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2013.04,3.33,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2013.05,2.92,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2013.06,3.22,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2013.07,3,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2013.08,3.13,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2013.09,3.12,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2013.10,3.13,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2013.11,3.03,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2013.12,3.06,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2014.01,3.02,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2014.02,2.89,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2014.03,3.06,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2014.04,3.21,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2014.05,3,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2014.06,3.1,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2014.07,2.91,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2014.08,3.04,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2014.09,2.94,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2014.10,2.9,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2014.11,2.96,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2014.12,3.05,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2015.01,3.11,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2015.02,2.91,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2015.03,3.07,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2015.04,3.04,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2015.05,3.05,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2015.06,3.2,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2015.07,2.92,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2015.08,2.74,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2015.09,3.09,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2015.10,2.8,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2015.11,3.02,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2015.12,3.12,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2016.01,3,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2016.02,3.22,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2016.03,3.28,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2016.04,3.22,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2016.05,3.11,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2016.06,3.29,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2016.07,2.83,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2016.08,3.09,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2016.09,2.98,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2016.10,2.78,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2016.11,3.17,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2016.12,2.95,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2017.01,3.15,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2017.02,2.96,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2017.03,2.9,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2017.04,2.58,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2017.05,2.99,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2017.06,2.82,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2017.07,2.64,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2017.08,2.84,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2017.09,2.92,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2017.10,2.71,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2017.11,2.78,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2017.12,2.84,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2018.01,2.94,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2018.02,2.69,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2018.03,2.86,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2018.04,2.86,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2018.05,2.85,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2018.06,2.87,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2018.07,2.68,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2018.08,2.73,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2018.09,2.93,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2018.10,2.64,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2018.11,2.88,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2018.12,2.86,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2019.01,2.96,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2019.02,2.73,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2019.03,2.9,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2019.04,2.66,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2019.05,2.84,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2019.06,2.89,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2019.07,2.77,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2019.08,2.64,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2019.09,2.86,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2019.10,2.85,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0146,2019.11,2.99,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Tomato sauce - canned, 560g"
CPIM.SAP0147,2014.06,12.14,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2014.07,12,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2014.08,12.38,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2014.09,12.29,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2014.10,12.08,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2014.11,12.57,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2014.12,12.54,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2015.01,11.98,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2015.02,12.05,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2015.03,12.2,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2015.04,11.82,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2015.05,11.74,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2015.06,11.67,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2015.07,11.8,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2015.08,11.82,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2015.09,11.78,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2015.10,11.58,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2015.11,11.81,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2015.12,11.6,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2016.01,11.5,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2016.02,11.61,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2016.03,11.74,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2016.04,11.49,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2016.05,11.39,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2016.06,11.33,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2016.07,11.64,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2016.08,11.15,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2016.09,10.98,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2016.10,11.2,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2016.11,11.48,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2016.12,11.63,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2017.01,10.97,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2017.02,11.26,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2017.03,11.43,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2017.04,10.87,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2017.05,10.92,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2017.06,11.16,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2017.07,11.01,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2017.08,11.18,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2017.09,10.92,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2017.10,11.27,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2017.11,11.36,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2017.12,11.14,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2018.01,11.16,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2018.02,10.84,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2018.03,10.81,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2018.04,10.88,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2018.05,10.7,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2018.06,10.92,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2018.07,10.67,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
CPIM.SAP0147,2018.08,10.57,FINAL,Dollars,Consumers Price Index - CPI,Food Price Index Selected Monthly Weighted Average Prices for New Zealand,"Bacon - middle rashers (supermarket only), 700g"
