Series_reference,Period,Data_value,STATUS,UNITS,Subject,Group,Series_title_1
CPIM.SE901,1977.07,144.346567,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1977.08,146.936174,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1977.09,149.142134,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1977.10,150.197159,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1977.11,151.348095,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1977.12,150.772627,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1978.01,150.9234,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1978.02,151.677263,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1978.03,152.431126,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1978.04,154.089625,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1978.05,156.049669,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1978.06,158.612804,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1978.07,159.668212,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1978.08,160.422075,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1978.09,162.532892,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1978.10,163.588301,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1978.11,164.342163,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1978.12,164.492936,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1979.01,166.45298,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1979.02,167.809934,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1979.03,171.126931,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1979.04,181.228698,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1979.05,184.394923,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1979.06,187.862693,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1979.07,189.068875,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1979.08,190.425828,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1979.09,192.536645,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1979.10,195.09978,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1979.11,198.718322,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1979.12,201.884548,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1980.01,205.352318,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
